group,similarity,business_count
"('Olo_x4fV1sFBtlj6COf9Wg', 'vnWKs2dgqDuR_yNI5qJG5g', 'zFYs8gSUYDvXkb6O7YkRkw', 'dIIKEfOgo0KqUfGQvGikPg', 'DK57YibC5ShBmqQl97CKog')",0.15974055091377215,1
"('5Z-3tcM07Pyc4mOF2Rjt6Q', 'dIIKEfOgo0KqUfGQvGikPg', 'RBZ_kMjowV0t6_nv2UKaDQ', 'sTcYq6goD1Fa2WS9MSkSvQ', 'WJKocp9RE0KatUwh3_DkGg')",0.17433518856828986,1
"('RBZ_kMjowV0t6_nv2UKaDQ', 'dIIKEfOgo0KqUfGQvGikPg', 'SCo1UBoeN3bhRMkSYuiX1A', '04J_q_VhSBItxNiEAN-gkA', 'PeLGa5vUR8_mcsn-fn42Jg')",0.2480622549445178,2
"('8SgjU2fID9VqKQooFt1DIQ', 'CkM9FtxelvahpE9StyON3A', '5FAD2Yq7DLBQ_-ef1iDA-A', 'tJ1qdNdG0tZywbgH9uw9qw', 'sTcYq6goD1Fa2WS9MSkSvQ')",0.15784238597266992,1
"('_txhy3UvyGffFh8FLO2_qw', 'UmXzwFM2OkZHWJ5cJZlqkg', 'HtCPdVujYJAZF4FKr-C9Lg', 'xovKY9oB8s-NjKz_I1RpHQ', 'mIysRk_cJ5K_BMZ-r06TFw')",0.1380016917909063,1
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'Yej5B4nd8PqpHMQcmCTDrg', 'R4eLJKwG9yQ44vfwaUHS3g', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.19828684865756033,2
"('C4-DtyZClKlyIi9_9xc5AA', 'UmXzwFM2OkZHWJ5cJZlqkg', 'D9patliQtlm646P_fyiCaw', 'sTcYq6goD1Fa2WS9MSkSvQ', 'gH3JDpHQfVcMEGaAaCJPjA')",0.13512152415242534,1
"('dIIKEfOgo0KqUfGQvGikPg', 'RBZ_kMjowV0t6_nv2UKaDQ', 'rA97zeqOrUYuEM69n0Xn4w', 'sTcYq6goD1Fa2WS9MSkSvQ', 'Yej5B4nd8PqpHMQcmCTDrg')",0.20809157066343845,1
"('vnWKs2dgqDuR_yNI5qJG5g', 'RBZ_kMjowV0t6_nv2UKaDQ', '1UwJVPsIiQ1VpzRZhLftSw', '8DGFWco9VeBAxjqsuh1aSw', 'pwQ8E-hbDUJe3qtKt_IBBg')",0.15979135808926057,1
"('dIIKEfOgo0KqUfGQvGikPg', 'w1TjcJ6itK7LC_IY61NQIQ', '8DGFWco9VeBAxjqsuh1aSw', 'kjeX2RXvW7RhBbD2QLd5jA', 'SCo1UBoeN3bhRMkSYuiX1A')",0.20221999714830438,1
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'PeLGa5vUR8_mcsn-fn42Jg', 'xovKY9oB8s-NjKz_I1RpHQ', 'sYQyXDjGaJj7wfaqz5u8KQ')",0.15588456545501256,1
"('8SgjU2fID9VqKQooFt1DIQ', 'nPXVprOV3ioobtAc_s7-CA', '7pi5q0cT60nBNwlHV0wLKQ', 'TVkU2gHhe05v_lgsE_NccA', 'tJ1qdNdG0tZywbgH9uw9qw')",0.20596503268270877,1
"('HP8HNY4s_sLUcJEJcmzqxQ', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', '36uY0YLHy70zR7YoXLUKSA', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.13931870775646013,1
"('NMmu4oC-YRqdi0WY9pV78g', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'avmRUkWovTsaDqKiNKdivQ', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.1942914355328359,1
"('dIIKEfOgo0KqUfGQvGikPg', 'SrF972IxsELYQ3eaWB5X4A', 'M9rRM6Eo5YbKLKMG5QiIPA', 'W9MPolPlUiUEXYfGnYiHEQ', 'PeLGa5vUR8_mcsn-fn42Jg')",0.1779070364699178,1
"('LM6pxbcfdyUS8M2jWoQk1g', 'UmXzwFM2OkZHWJ5cJZlqkg', 'PeLGa5vUR8_mcsn-fn42Jg', 'pQdIIsbV5dGOVz_kWfMRTw', 'avr2wfgKFmx62a5HrhAMrw')",0.13632658323299363,1
"('RBZ_kMjowV0t6_nv2UKaDQ', 'PeLGa5vUR8_mcsn-fn42Jg', 'zFYs8gSUYDvXkb6O7YkRkw', 'tJ1qdNdG0tZywbgH9uw9qw', 'SCo1UBoeN3bhRMkSYuiX1A')",0.1740264416957705,1
"('sFRnh5U0bfTe8Ox8PygjHg', 'dIIKEfOgo0KqUfGQvGikPg', 'mIysRk_cJ5K_BMZ-r06TFw', 'KGsXnYHvYddGaL_jyl0DMQ', 'PeLGa5vUR8_mcsn-fn42Jg')",0.15169998622442885,1
"('5Z-3tcM07Pyc4mOF2Rjt6Q', 'RBZ_kMjowV0t6_nv2UKaDQ', 'sTcYq6goD1Fa2WS9MSkSvQ', '-fQPzH-e-ubDIiLQhybEjQ', '5uiCy0vSIknuDEHc7yHRkw')",0.16596193197751458,1
"('UmXzwFM2OkZHWJ5cJZlqkg', 'RBZ_kMjowV0t6_nv2UKaDQ', 'sTcYq6goD1Fa2WS9MSkSvQ', 'PeLGa5vUR8_mcsn-fn42Jg', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.1934716063464706,1
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'Yej5B4nd8PqpHMQcmCTDrg', 'xovKY9oB8s-NjKz_I1RpHQ', 'sYQyXDjGaJj7wfaqz5u8KQ')",0.15700435618652447,1
"('yoT5mQ0EeB40AAMi4ZIyTw', 'dIIKEfOgo0KqUfGQvGikPg', 'PeLGa5vUR8_mcsn-fn42Jg', 'HtCPdVujYJAZF4FKr-C9Lg', 'UmXzwFM2OkZHWJ5cJZlqkg')",0.1658415556653091,1
"('dIIKEfOgo0KqUfGQvGikPg', 'RBZ_kMjowV0t6_nv2UKaDQ', '-fQPzH-e-ubDIiLQhybEjQ', 'uluHjQdwAlwzeJgsKvh-MA', 'sjWvk3DZapZ-9ULAFtDmYw')",0.16547760122360528,1
"('G7vL7L42Vzr5cDPXeLpXfA', 'dIIKEfOgo0KqUfGQvGikPg', 'U_Ne8BOcLn1iWBgInHVzEQ', 'Yej5B4nd8PqpHMQcmCTDrg', 'PeLGa5vUR8_mcsn-fn42Jg')",0.16082208159989175,1
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'soc2J5OHH7V6JQ7t211Icg', 'SCo1UBoeN3bhRMkSYuiX1A', 'RBZ_kMjowV0t6_nv2UKaDQ')",0.26980580385819336,3
"('_txhy3UvyGffFh8FLO2_qw', 'UmXzwFM2OkZHWJ5cJZlqkg', 'HtCPdVujYJAZF4FKr-C9Lg', 'AKXqbuifvfvNEpr3Qs51hQ', 'U2sN2-HGvh27FyXKFlvkBg')",0.15710534063673606,1
"('UmXzwFM2OkZHWJ5cJZlqkg', 'D9patliQtlm646P_fyiCaw', 'M9rRM6Eo5YbKLKMG5QiIPA', 'PeLGa5vUR8_mcsn-fn42Jg', 'Yej5B4nd8PqpHMQcmCTDrg')",0.19528782989998045,1
"('PeLGa5vUR8_mcsn-fn42Jg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'M9rRM6Eo5YbKLKMG5QiIPA', 'D9patliQtlm646P_fyiCaw', 'SCo1UBoeN3bhRMkSYuiX1A')",0.16441795593939448,1
"('RBZ_kMjowV0t6_nv2UKaDQ', 'M9rRM6Eo5YbKLKMG5QiIPA', 'yrGIgk5eaWy-eewLNv4KHQ', 'SCo1UBoeN3bhRMkSYuiX1A', 'PeLGa5vUR8_mcsn-fn42Jg')",0.21814334994700474,1
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'je5k8a3qIOM0VJE5MaxsfQ', 'HhVNG_1NOEyxfxudd6TSCg', 'U2sN2-HGvh27FyXKFlvkBg')",0.15587962739541025,1
"('Tr7YMpWd1XZdXdm35CatqA', '1fPiKjZhkGWLya1QLkwlhQ', 'kjeX2RXvW7RhBbD2QLd5jA', 'DK57YibC5ShBmqQl97CKog', 'e6iCOIhtupBCiw-VwBvJ4A')",0.1602830682967485,1
"('o7NMUfN_8HrSC6waZkLpKA', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'HtCPdVujYJAZF4FKr-C9Lg', 'Yej5B4nd8PqpHMQcmCTDrg')",0.20033834871619421,1
"('_txhy3UvyGffFh8FLO2_qw', 'HhVNG_1NOEyxfxudd6TSCg', 'AKXqbuifvfvNEpr3Qs51hQ', 'mIysRk_cJ5K_BMZ-r06TFw', 'aSbnrqpX-CHr8nxHhaCHZw')",0.1549384737238299,1
"('avr2wfgKFmx62a5HrhAMrw', 'dIIKEfOgo0KqUfGQvGikPg', 'HtCPdVujYJAZF4FKr-C9Lg', 'KeuwC8E1238SP6xyKpBM6w', 'pQdIIsbV5dGOVz_kWfMRTw')",0.19645943516521513,2
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'avmRUkWovTsaDqKiNKdivQ', 'sTcYq6goD1Fa2WS9MSkSvQ', '92e_B3VDY5TqxVYsKuNzKg')",0.2082770628586399,1
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'gvyYZgFdBbcT3xGjWOvZag', 'Yej5B4nd8PqpHMQcmCTDrg', 'KeuwC8E1238SP6xyKpBM6w')",0.22514639237159031,1
"('dIIKEfOgo0KqUfGQvGikPg', 'TryfbZaaGtedncOMq9k86g', 'je5k8a3qIOM0VJE5MaxsfQ', 'Yej5B4nd8PqpHMQcmCTDrg', 'UmXzwFM2OkZHWJ5cJZlqkg')",0.1576704300911355,1
"('dIIKEfOgo0KqUfGQvGikPg', 'HtCPdVujYJAZF4FKr-C9Lg', 'oaaEXgQ3x51cXE3GTXrT1Q', 'KeuwC8E1238SP6xyKpBM6w', 'PeLGa5vUR8_mcsn-fn42Jg')",0.18435676077736018,1
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'sTcYq6goD1Fa2WS9MSkSvQ', 'avmRUkWovTsaDqKiNKdivQ', 'PeLGa5vUR8_mcsn-fn42Jg')",0.20462932391355199,1
"('avr2wfgKFmx62a5HrhAMrw', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'HtCPdVujYJAZF4FKr-C9Lg', 'PeLGa5vUR8_mcsn-fn42Jg')",0.16596527906936523,1
"('5Z-3tcM07Pyc4mOF2Rjt6Q', '-fQPzH-e-ubDIiLQhybEjQ', '5uiCy0vSIknuDEHc7yHRkw', 'U2sN2-HGvh27FyXKFlvkBg', 'sjWvk3DZapZ-9ULAFtDmYw')",0.20159671437285845,1
"('vnWKs2dgqDuR_yNI5qJG5g', 'SCo1UBoeN3bhRMkSYuiX1A', '04J_q_VhSBItxNiEAN-gkA', 'PeLGa5vUR8_mcsn-fn42Jg', 'dIIKEfOgo0KqUfGQvGikPg')",0.20405365657411062,1
"('G7vL7L42Vzr5cDPXeLpXfA', 'dIIKEfOgo0KqUfGQvGikPg', 'pQdIIsbV5dGOVz_kWfMRTw', 'U_Ne8BOcLn1iWBgInHVzEQ', 'HtCPdVujYJAZF4FKr-C9Lg')",0.1322472606633784,1
"('HhVNG_1NOEyxfxudd6TSCg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'M9rRM6Eo5YbKLKMG5QiIPA', '7pi5q0cT60nBNwlHV0wLKQ', 'PeLGa5vUR8_mcsn-fn42Jg')",0.14922931456013053,1
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'RAeQit8R2rGFYKj7-RkiPw', 'Yej5B4nd8PqpHMQcmCTDrg', 'p_azadim_uWFOXAhhKB3ag')",0.20118400176306128,1
"('qygModUyyK_Hi_b1uxSLFA', 'UmXzwFM2OkZHWJ5cJZlqkg', 'tJ1qdNdG0tZywbgH9uw9qw', 'KeuwC8E1238SP6xyKpBM6w', 'Yej5B4nd8PqpHMQcmCTDrg')",0.1890978632638359,1
"('U4qKtWpJgDdeA-nxqKU_jg', 'tJ1qdNdG0tZywbgH9uw9qw', 'UmXzwFM2OkZHWJ5cJZlqkg', 'U2sN2-HGvh27FyXKFlvkBg', 'TVkU2gHhe05v_lgsE_NccA')",0.18985638010194344,1
"('rzq5nqG2NG13o3ISxJSrsQ', 'UmXzwFM2OkZHWJ5cJZlqkg', 'soc2J5OHH7V6JQ7t211Icg', '9Lskp3870EP6fGbI9V6ZMQ', 'SCo1UBoeN3bhRMkSYuiX1A')",0.148214226441228,1
"('dIIKEfOgo0KqUfGQvGikPg', 'HtCPdVujYJAZF4FKr-C9Lg', 'je5k8a3qIOM0VJE5MaxsfQ', 'K0sapHOlhlGNjx3GBeSf5A', 'Yej5B4nd8PqpHMQcmCTDrg')",0.16871621723441904,1
"('F78tJHr0qW6FsYBtWMmLpA', 'S0YQ47x5g8SfZe87KGvsJw', 'kjeX2RXvW7RhBbD2QLd5jA', 'cty-VP-wvpUbsa-nPGc1CA', 'RBZ_kMjowV0t6_nv2UKaDQ')",0.15415891021104727,1
"('AKXqbuifvfvNEpr3Qs51hQ', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'Yej5B4nd8PqpHMQcmCTDrg', 'tJ1qdNdG0tZywbgH9uw9qw')",0.24224003310191425,2
"('dIIKEfOgo0KqUfGQvGikPg', 'je5k8a3qIOM0VJE5MaxsfQ', 'gvyYZgFdBbcT3xGjWOvZag', 'sYQyXDjGaJj7wfaqz5u8KQ', 'KeuwC8E1238SP6xyKpBM6w')",0.21148738077569518,1
"('C4-DtyZClKlyIi9_9xc5AA', 'tJ1qdNdG0tZywbgH9uw9qw', 'UmXzwFM2OkZHWJ5cJZlqkg', 'D9patliQtlm646P_fyiCaw', 'sTcYq6goD1Fa2WS9MSkSvQ')",0.14486069313379105,1
"('AKXqbuifvfvNEpr3Qs51hQ', 'dIIKEfOgo0KqUfGQvGikPg', 'Yej5B4nd8PqpHMQcmCTDrg', 'R4eLJKwG9yQ44vfwaUHS3g', 'iL_CR-WQnveqrff9LecqAQ')",0.180382680090197,1
"('KeuwC8E1238SP6xyKpBM6w', 'dIIKEfOgo0KqUfGQvGikPg', 'HtCPdVujYJAZF4FKr-C9Lg', 'PeLGa5vUR8_mcsn-fn42Jg', 'Rs-HbyVraRCP2X4ey1t-IQ')",0.18546363640039104,1
"('_txhy3UvyGffFh8FLO2_qw', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'HtCPdVujYJAZF4FKr-C9Lg', 'xovKY9oB8s-NjKz_I1RpHQ')",0.13255673349421018,1
"('RBZ_kMjowV0t6_nv2UKaDQ', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'u0JoB0Vm1ZhwF8nysxPnfg', 'KGsXnYHvYddGaL_jyl0DMQ')",0.21498854591010308,3
"('NsegE9Mqm3GCQeSx0v0tYw', 'dIIKEfOgo0KqUfGQvGikPg', 'RBZ_kMjowV0t6_nv2UKaDQ', '04J_q_VhSBItxNiEAN-gkA', 'avmRUkWovTsaDqKiNKdivQ')",0.18430327187190804,1
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'HtCPdVujYJAZF4FKr-C9Lg', 'Yej5B4nd8PqpHMQcmCTDrg', 'pQdIIsbV5dGOVz_kWfMRTw')",0.19072550836713836,2
"('LM6pxbcfdyUS8M2jWoQk1g', 'UmXzwFM2OkZHWJ5cJZlqkg', 'HtCPdVujYJAZF4FKr-C9Lg', 'avmRUkWovTsaDqKiNKdivQ', 'sTcYq6goD1Fa2WS9MSkSvQ')",0.1420111198999518,1
"('_txhy3UvyGffFh8FLO2_qw', 'HhVNG_1NOEyxfxudd6TSCg', 'Yej5B4nd8PqpHMQcmCTDrg', 'AKXqbuifvfvNEpr3Qs51hQ', 'aSbnrqpX-CHr8nxHhaCHZw')",0.18631958069394822,1
"('sYQyXDjGaJj7wfaqz5u8KQ', 'PeLGa5vUR8_mcsn-fn42Jg', 'je5k8a3qIOM0VJE5MaxsfQ', 'dyhTHLIf6eWBvU78Y3T06A', 'ExI15M-oXjHcF42-G1xv9w')",0.16756909583891913,1
"('2yOofTV0u8fruuMtTSVJpg', 'M9rRM6Eo5YbKLKMG5QiIPA', 'zFYs8gSUYDvXkb6O7YkRkw', 'DK57YibC5ShBmqQl97CKog', '24AzZDQKHySwMQR7VQVCAg')",0.17719681360991393,1
"('DSDL_v5dvLOIJ-o5sRhz4w', 'M9rRM6Eo5YbKLKMG5QiIPA', 'SCo1UBoeN3bhRMkSYuiX1A', '8DGFWco9VeBAxjqsuh1aSw', 'kjeX2RXvW7RhBbD2QLd5jA')",0.17738994746119285,2
"('dIIKEfOgo0KqUfGQvGikPg', 'Yej5B4nd8PqpHMQcmCTDrg', 'HhVNG_1NOEyxfxudd6TSCg', 'je5k8a3qIOM0VJE5MaxsfQ', 'dyhTHLIf6eWBvU78Y3T06A')",0.22578470778638388,1
"('LM6pxbcfdyUS8M2jWoQk1g', 'dIIKEfOgo0KqUfGQvGikPg', 'PeLGa5vUR8_mcsn-fn42Jg', 'KGsXnYHvYddGaL_jyl0DMQ', 'xovKY9oB8s-NjKz_I1RpHQ')",0.14100990575811162,1
"('-RhRXVW9z9fs5zzxhFfnHg', 'dIIKEfOgo0KqUfGQvGikPg', 'tJ1qdNdG0tZywbgH9uw9qw', 'UmXzwFM2OkZHWJ5cJZlqkg', 'iL_CR-WQnveqrff9LecqAQ')",0.19503787133008663,1
"('dIIKEfOgo0KqUfGQvGikPg', 'QTNMJ8unxkk8XT4Tl4a68g', 'pwQ8E-hbDUJe3qtKt_IBBg', 'kjeX2RXvW7RhBbD2QLd5jA', 'SCo1UBoeN3bhRMkSYuiX1A')",0.22872822596412057,2
"('dIIKEfOgo0KqUfGQvGikPg', 'HtCPdVujYJAZF4FKr-C9Lg', 'Yej5B4nd8PqpHMQcmCTDrg', 'AKXqbuifvfvNEpr3Qs51hQ', 'xovKY9oB8s-NjKz_I1RpHQ')",0.18420033587632312,1
"('dIIKEfOgo0KqUfGQvGikPg', 'HtCPdVujYJAZF4FKr-C9Lg', 'NMmu4oC-YRqdi0WY9pV78g', 'iL_CR-WQnveqrff9LecqAQ', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.13237665011638589,1
"('NMmu4oC-YRqdi0WY9pV78g', 'qaqkOxupLgwvi-tfGgNyRg', 'maK3UBQczh33NuDjBYeHrA', 'sTcYq6goD1Fa2WS9MSkSvQ', 'RBZ_kMjowV0t6_nv2UKaDQ')",0.13563510244404617,1
"('dIIKEfOgo0KqUfGQvGikPg', 'M9rRM6Eo5YbKLKMG5QiIPA', '8DGFWco9VeBAxjqsuh1aSw', 'kjeX2RXvW7RhBbD2QLd5jA', 'uluHjQdwAlwzeJgsKvh-MA')",0.18677536904264952,2
"('vnWKs2dgqDuR_yNI5qJG5g', '1UwJVPsIiQ1VpzRZhLftSw', 'cMEtAiW60I5wE_vLfTxoJQ', '8DGFWco9VeBAxjqsuh1aSw', 'dIIKEfOgo0KqUfGQvGikPg')",0.1898479294295671,1
"('LM6pxbcfdyUS8M2jWoQk1g', 'UmXzwFM2OkZHWJ5cJZlqkg', 'PeLGa5vUR8_mcsn-fn42Jg', 'KGsXnYHvYddGaL_jyl0DMQ', 'sYQyXDjGaJj7wfaqz5u8KQ')",0.16593734632097493,1
"('LM6pxbcfdyUS8M2jWoQk1g', 'UmXzwFM2OkZHWJ5cJZlqkg', 'KGsXnYHvYddGaL_jyl0DMQ', 'avmRUkWovTsaDqKiNKdivQ', 'sTcYq6goD1Fa2WS9MSkSvQ')",0.166519989367572,1
"('LM6pxbcfdyUS8M2jWoQk1g', 'dIIKEfOgo0KqUfGQvGikPg', 'sjWvk3DZapZ-9ULAFtDmYw', 'sTcYq6goD1Fa2WS9MSkSvQ', 'avr2wfgKFmx62a5HrhAMrw')",0.1801633630458905,1
"('DSDL_v5dvLOIJ-o5sRhz4w', 'RBZ_kMjowV0t6_nv2UKaDQ', 'dIIKEfOgo0KqUfGQvGikPg', 'M9rRM6Eo5YbKLKMG5QiIPA', 'SCo1UBoeN3bhRMkSYuiX1A')",0.24206923005428038,2
"('S0YQ47x5g8SfZe87KGvsJw', 'kjeX2RXvW7RhBbD2QLd5jA', '6rGVoAI0Bl8ZEbMNJWOK3w', 'RBZ_kMjowV0t6_nv2UKaDQ', 'QG9ZJatKSWj5p5VrW3cfMA')",0.17103231050663556,1
"('LM6pxbcfdyUS8M2jWoQk1g', 'UmXzwFM2OkZHWJ5cJZlqkg', 'sTcYq6goD1Fa2WS9MSkSvQ', 'mIysRk_cJ5K_BMZ-r06TFw', 'avr2wfgKFmx62a5HrhAMrw')",0.15159064745446396,1
"('avr2wfgKFmx62a5HrhAMrw', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'R4eLJKwG9yQ44vfwaUHS3g', 'Yej5B4nd8PqpHMQcmCTDrg')",0.18333085967963383,1
"('_txhy3UvyGffFh8FLO2_qw', 'dIIKEfOgo0KqUfGQvGikPg', 'Yej5B4nd8PqpHMQcmCTDrg', 'PeLGa5vUR8_mcsn-fn42Jg', 'mIysRk_cJ5K_BMZ-r06TFw')",0.17183770003080828,1
"('dIIKEfOgo0KqUfGQvGikPg', 'RBZ_kMjowV0t6_nv2UKaDQ', 'sTcYq6goD1Fa2WS9MSkSvQ', '0UI9KTPdtkwl9lMdMT-Sgg', 'aSbnrqpX-CHr8nxHhaCHZw')",0.1594043266318536,1
"('22dqLO1If5t3j06a2gd7lA', 'M9rRM6Eo5YbKLKMG5QiIPA', 'PcvbBOCOcs6_suRDH7TSTg', 'DK57YibC5ShBmqQl97CKog', 'kjeX2RXvW7RhBbD2QLd5jA')",0.1950754641647925,2
"('HtCPdVujYJAZF4FKr-C9Lg', 'kc-rnN-ndnFTdHG4TfIgeQ', 'Yej5B4nd8PqpHMQcmCTDrg', 'K0sapHOlhlGNjx3GBeSf5A', 'D9patliQtlm646P_fyiCaw')",0.22815445100227,1
"('_txhy3UvyGffFh8FLO2_qw', 'UmXzwFM2OkZHWJ5cJZlqkg', 'AKXqbuifvfvNEpr3Qs51hQ', 'M9rRM6Eo5YbKLKMG5QiIPA', 'ExI15M-oXjHcF42-G1xv9w')",0.21493665550774357,1
"('M9rRM6Eo5YbKLKMG5QiIPA', 'DK57YibC5ShBmqQl97CKog', 'zFYs8gSUYDvXkb6O7YkRkw', '2yOofTV0u8fruuMtTSVJpg', '-kQkrKDXs12XiXVz18Bvxg')",0.1679315832995373,1
"('_txhy3UvyGffFh8FLO2_qw', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'KeuwC8E1238SP6xyKpBM6w', 'mIysRk_cJ5K_BMZ-r06TFw')",0.16722561053513504,1
"('_txhy3UvyGffFh8FLO2_qw', 'dIIKEfOgo0KqUfGQvGikPg', 'Yej5B4nd8PqpHMQcmCTDrg', 'KeuwC8E1238SP6xyKpBM6w', 'mIysRk_cJ5K_BMZ-r06TFw')",0.18949159984192593,1
"('zlFj4sJmPwzS1WdEB0FnFQ', '22dqLO1If5t3j06a2gd7lA', 'M9rRM6Eo5YbKLKMG5QiIPA', 'kjeX2RXvW7RhBbD2QLd5jA', 'zFYs8gSUYDvXkb6O7YkRkw')",0.19112811228948698,1
"('DSDL_v5dvLOIJ-o5sRhz4w', 'RBZ_kMjowV0t6_nv2UKaDQ', 'dIIKEfOgo0KqUfGQvGikPg', 'w1TjcJ6itK7LC_IY61NQIQ', '8DGFWco9VeBAxjqsuh1aSw')",0.1898372711922031,1
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'Yej5B4nd8PqpHMQcmCTDrg', 'je5k8a3qIOM0VJE5MaxsfQ', 'qYxGJKlYrqNgodzMWHaaGw')",0.16310829451508557,1
"('PeLGa5vUR8_mcsn-fn42Jg', '5uiCy0vSIknuDEHc7yHRkw', 'Yej5B4nd8PqpHMQcmCTDrg', 'sTcYq6goD1Fa2WS9MSkSvQ', 'HtCPdVujYJAZF4FKr-C9Lg')",0.17986299937973307,1
"('22dqLO1If5t3j06a2gd7lA', 'M9rRM6Eo5YbKLKMG5QiIPA', 'PcvbBOCOcs6_suRDH7TSTg', 'zFYs8gSUYDvXkb6O7YkRkw', 'DK57YibC5ShBmqQl97CKog')",0.20709906195199052,1
"('RBZ_kMjowV0t6_nv2UKaDQ', 'cty-VP-wvpUbsa-nPGc1CA', '6rGVoAI0Bl8ZEbMNJWOK3w', 'J1yNYAjojpD_KpocG-W3KQ', 'dIIKEfOgo0KqUfGQvGikPg')",0.2446428850973276,1
"('dIIKEfOgo0KqUfGQvGikPg', 'KGsXnYHvYddGaL_jyl0DMQ', 'xovKY9oB8s-NjKz_I1RpHQ', 'sYQyXDjGaJj7wfaqz5u8KQ', 'p_azadim_uWFOXAhhKB3ag')",0.14800889874046902,1
"('RBZ_kMjowV0t6_nv2UKaDQ', 'dIIKEfOgo0KqUfGQvGikPg', 'M9rRM6Eo5YbKLKMG5QiIPA', 'w1TjcJ6itK7LC_IY61NQIQ', 'PeLGa5vUR8_mcsn-fn42Jg')",0.24365865384599542,1
"('vnWKs2dgqDuR_yNI5qJG5g', 'RBZ_kMjowV0t6_nv2UKaDQ', 'PeLGa5vUR8_mcsn-fn42Jg', 'dIIKEfOgo0KqUfGQvGikPg', 'DK57YibC5ShBmqQl97CKog')",0.23147663410060265,2
"('KxGeqg5ccByhaZfQRI4Nnw', 'dIIKEfOgo0KqUfGQvGikPg', 'M9rRM6Eo5YbKLKMG5QiIPA', 'RBZ_kMjowV0t6_nv2UKaDQ', 'A0j21z2Q1HGic7jW6e9h7A')",0.23224989592416695,1
"('DSDL_v5dvLOIJ-o5sRhz4w', 'RBZ_kMjowV0t6_nv2UKaDQ', 'dIIKEfOgo0KqUfGQvGikPg', 'sjWvk3DZapZ-9ULAFtDmYw', 'uluHjQdwAlwzeJgsKvh-MA')",0.16922592283205967,1
"('LM6pxbcfdyUS8M2jWoQk1g', 'UmXzwFM2OkZHWJ5cJZlqkg', 'PeLGa5vUR8_mcsn-fn42Jg', 'KGsXnYHvYddGaL_jyl0DMQ', 'xovKY9oB8s-NjKz_I1RpHQ')",0.13892972953916766,1
"('UmXzwFM2OkZHWJ5cJZlqkg', 'pQdIIsbV5dGOVz_kWfMRTw', 'PeLGa5vUR8_mcsn-fn42Jg', 'HtCPdVujYJAZF4FKr-C9Lg', 'Yej5B4nd8PqpHMQcmCTDrg')",0.17123580473883995,1
"('dIIKEfOgo0KqUfGQvGikPg', 'HtCPdVujYJAZF4FKr-C9Lg', 'Yej5B4nd8PqpHMQcmCTDrg', 'KeuwC8E1238SP6xyKpBM6w', '0UI9KTPdtkwl9lMdMT-Sgg')",0.20694965400092302,1
"('dIIKEfOgo0KqUfGQvGikPg', 'kc-rnN-ndnFTdHG4TfIgeQ', 'HtCPdVujYJAZF4FKr-C9Lg', 'Yej5B4nd8PqpHMQcmCTDrg', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.20989667449564103,1
