group,similarity,business_count
"('8SgjU2fID9VqKQooFt1DIQ', 'RBZ_kMjowV0t6_nv2UKaDQ', 'Mq8Su0PZC8D4EaJrLJOhYw', 'KGsXnYHvYddGaL_jyl0DMQ')",0.19712223707305754,1
"('MwWO6axFPTCXqN0DAfUhIQ', 'e6iCOIhtupBCiw-VwBvJ4A', 'dIIKEfOgo0KqUfGQvGikPg', 'diYbASjeqV4CxkoyeBeBGw')",0.23882438694550598,1
"('AKXqbuifvfvNEpr3Qs51hQ', 'dIIKEfOgo0KqUfGQvGikPg', 'avr2wfgKFmx62a5HrhAMrw')",0.2097617526966216,4
"('UmXzwFM2OkZHWJ5cJZlqkg', 'HhVNG_1NOEyxfxudd6TSCg', 'PeLGa5vUR8_mcsn-fn42Jg', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.1711229640021007,1
"('sFRnh5U0bfTe8Ox8PygjHg', 'JmhVFueYvJe0CsUddwuajw', 'SrF972IxsELYQ3eaWB5X4A')",0.11295804698894858,1
"('LM6pxbcfdyUS8M2jWoQk1g', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'HtCPdVujYJAZF4FKr-C9Lg')",0.1629418114514901,1
"('zlFj4sJmPwzS1WdEB0FnFQ', 'DK57YibC5ShBmqQl97CKog', 'PcvbBOCOcs6_suRDH7TSTg')",0.13851967076739577,1
"('dIIKEfOgo0KqUfGQvGikPg', 'PeLGa5vUR8_mcsn-fn42Jg', '9YRFLVFVbHGAJ1weFx5zqw')",0.144575424322971,1
"('XTXVPAkymeR9dkBiuQjKig', 'e6iCOIhtupBCiw-VwBvJ4A', 'kjeX2RXvW7RhBbD2QLd5jA', 'pwQ8E-hbDUJe3qtKt_IBBg', 'Gfxb_D1k8tueAoGn4cseoA')",0.2132205731709696,2
"('dIIKEfOgo0KqUfGQvGikPg', '5uiCy0vSIknuDEHc7yHRkw', 'UmXzwFM2OkZHWJ5cJZlqkg', 'PeLGa5vUR8_mcsn-fn42Jg', 'YORJi2JtQg5Mo4nmKOXzag')",0.18004004090085549,1
"('dIIKEfOgo0KqUfGQvGikPg', 'PeLGa5vUR8_mcsn-fn42Jg', 'RBZ_kMjowV0t6_nv2UKaDQ', 'DSDL_v5dvLOIJ-o5sRhz4w')",0.25809466130729425,3
"('p_azadim_uWFOXAhhKB3ag', 'dIIKEfOgo0KqUfGQvGikPg', 'kT8PCNJ3RnBXHJEZCaM5_w', 'Yej5B4nd8PqpHMQcmCTDrg', '24AzZDQKHySwMQR7VQVCAg')",0.1458619549659609,1
"('GiQ2F7ociTqGTrcL6kLpAw', 'dIIKEfOgo0KqUfGQvGikPg', 'sFRnh5U0bfTe8Ox8PygjHg', 'M9rRM6Eo5YbKLKMG5QiIPA', 'SrF972IxsELYQ3eaWB5X4A')",0.18869458259573613,1
"('2yOofTV0u8fruuMtTSVJpg', 'zFYs8gSUYDvXkb6O7YkRkw', 'M9rRM6Eo5YbKLKMG5QiIPA', 'pwQ8E-hbDUJe3qtKt_IBBg', 'Q6Dcxo3_lNCzkqK7J3FL7A')",0.14604950403193462,1
"('RBZ_kMjowV0t6_nv2UKaDQ', 'A0j21z2Q1HGic7jW6e9h7A', 'G-_KF_Ul4d3WGEa-G0Iq4g')",0.1565091825811004,3
"('PeLGa5vUR8_mcsn-fn42Jg', '2HoYHTUjWfmY3vHruQlDhw', 'Rs-HbyVraRCP2X4ey1t-IQ')",0.14261904641245135,2
"('dIIKEfOgo0KqUfGQvGikPg', 'tJ1qdNdG0tZywbgH9uw9qw', 'KGsXnYHvYddGaL_jyl0DMQ')",0.16116905191245226,1
"('dIIKEfOgo0KqUfGQvGikPg', 'JmhVFueYvJe0CsUddwuajw', 'PeLGa5vUR8_mcsn-fn42Jg')",0.21227489289748055,8
"('sYQyXDjGaJj7wfaqz5u8KQ', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'Yej5B4nd8PqpHMQcmCTDrg', 'KeuwC8E1238SP6xyKpBM6w')",0.2036873052521589,1
"('PeLGa5vUR8_mcsn-fn42Jg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'HtCPdVujYJAZF4FKr-C9Lg', 'iL_CR-WQnveqrff9LecqAQ', 'mIysRk_cJ5K_BMZ-r06TFw')",0.12691527208385966,1
"('L5uq2v3GnGiYi6DzO2KunA', 'R4eLJKwG9yQ44vfwaUHS3g', 'Yej5B4nd8PqpHMQcmCTDrg', 'avr2wfgKFmx62a5HrhAMrw')",0.15742373531223355,1
"('RBZ_kMjowV0t6_nv2UKaDQ', 'dIIKEfOgo0KqUfGQvGikPg', 'Mq8Su0PZC8D4EaJrLJOhYw', '6rGVoAI0Bl8ZEbMNJWOK3w')",0.2505627402233174,1
"('U_Ne8BOcLn1iWBgInHVzEQ', 'Yej5B4nd8PqpHMQcmCTDrg', 'mIysRk_cJ5K_BMZ-r06TFw')",0.17646981899847547,2
"('Tr7YMpWd1XZdXdm35CatqA', '1fPiKjZhkGWLya1QLkwlhQ', 'kjeX2RXvW7RhBbD2QLd5jA', 'DK57YibC5ShBmqQl97CKog')",0.17381605672323033,2
"('zFYs8gSUYDvXkb6O7YkRkw', '5G7dOTrKQrbyFG8fpBnx7g', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.14139386505274545,2
"('dIIKEfOgo0KqUfGQvGikPg', 'PeLGa5vUR8_mcsn-fn42Jg', 'Yej5B4nd8PqpHMQcmCTDrg', 'mIysRk_cJ5K_BMZ-r06TFw')",0.16756458080446182,1
"('dIIKEfOgo0KqUfGQvGikPg', 'sjWvk3DZapZ-9ULAFtDmYw', 'w1TjcJ6itK7LC_IY61NQIQ', '8DGFWco9VeBAxjqsuh1aSw')",0.21397870571173142,3
"('sFRnh5U0bfTe8Ox8PygjHg', 'dIIKEfOgo0KqUfGQvGikPg', 'HhVNG_1NOEyxfxudd6TSCg', 'PeLGa5vUR8_mcsn-fn42Jg')",0.2431445981953312,3
"('vnWKs2dgqDuR_yNI5qJG5g', 'xR4engcg6Vm8xToBgKI5FA', 'RBZ_kMjowV0t6_nv2UKaDQ', 'zOxFYwqq8Iwhsqm_jm016A')",0.13596645319159015,1
"('XEHZoTDWjw3w-gcQyYIe4g', 'UmXzwFM2OkZHWJ5cJZlqkg', 'PeLGa5vUR8_mcsn-fn42Jg')",0.09025875614849575,1
"('zFYs8gSUYDvXkb6O7YkRkw', 'V7B4KTBitlBs9YH_B00-9Q', 'DK57YibC5ShBmqQl97CKog', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.19694609555101614,1
"('RBZ_kMjowV0t6_nv2UKaDQ', '7QVNLrJDkjsDsCtODlPdsw', 'yrGIgk5eaWy-eewLNv4KHQ')",0.1484721331390925,2
"('dIIKEfOgo0KqUfGQvGikPg', 'zFYs8gSUYDvXkb6O7YkRkw', '24AzZDQKHySwMQR7VQVCAg')",0.10613378032624902,4
"('S9Jw00eZHVj5_0sOM_C5Rg', 'M9rRM6Eo5YbKLKMG5QiIPA', '8DGFWco9VeBAxjqsuh1aSw', 'J1yNYAjojpD_KpocG-W3KQ')",0.16836519479483958,1
"('DSDL_v5dvLOIJ-o5sRhz4w', 'RBZ_kMjowV0t6_nv2UKaDQ', 'A0j21z2Q1HGic7jW6e9h7A')",0.16039652498447685,3
"('dIIKEfOgo0KqUfGQvGikPg', 'HtCPdVujYJAZF4FKr-C9Lg', 'Yej5B4nd8PqpHMQcmCTDrg', 'sTcYq6goD1Fa2WS9MSkSvQ')",0.19170614566242195,2
"('NsegE9Mqm3GCQeSx0v0tYw', 'dIIKEfOgo0KqUfGQvGikPg', '04J_q_VhSBItxNiEAN-gkA', 'avmRUkWovTsaDqKiNKdivQ')",0.14733910041266793,1
"('avmRUkWovTsaDqKiNKdivQ', 'dIIKEfOgo0KqUfGQvGikPg', '04J_q_VhSBItxNiEAN-gkA', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.17104794745696392,1
"('j_j4DLfvNkhCRNWC0VBS9g', 'DK57YibC5ShBmqQl97CKog', 'zFYs8gSUYDvXkb6O7YkRkw', 'u3rRXtoRxE5W1O19yVfslA')",0.25027293280312524,2
"('HtCPdVujYJAZF4FKr-C9Lg', 'M9rRM6Eo5YbKLKMG5QiIPA', 'Yej5B4nd8PqpHMQcmCTDrg', 'LM6pxbcfdyUS8M2jWoQk1g')",0.15499166450532195,1
"('McLm1kVpQUcSKzxJt8Vqhg', 'M9rRM6Eo5YbKLKMG5QiIPA', 'bpgbVPJcG-wQ4cNBcPPIxw', 'CjhTdmN6qWEKC7Zo6qadow')",0.1517511270445083,1
"('zFYs8gSUYDvXkb6O7YkRkw', 'M9rRM6Eo5YbKLKMG5QiIPA', 'bpgbVPJcG-wQ4cNBcPPIxw', 'DK57YibC5ShBmqQl97CKog', '5ylIKMA-zoXZvH_-X26YOg')",0.20479189627249844,2
"('GiQ2F7ociTqGTrcL6kLpAw', 'HtCPdVujYJAZF4FKr-C9Lg', 'NjLRgbRZiwEIMpAgXypJtw', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.14377610883880423,1
"('DSDL_v5dvLOIJ-o5sRhz4w', 'RBZ_kMjowV0t6_nv2UKaDQ', 'dIIKEfOgo0KqUfGQvGikPg', 'yszYcfzs9iyQ4cAnE2sMvg', '8DGFWco9VeBAxjqsuh1aSw')",0.19885671965974266,1
"('22dqLO1If5t3j06a2gd7lA', 'DK57YibC5ShBmqQl97CKog', 'zFYs8gSUYDvXkb6O7YkRkw', 'PcvbBOCOcs6_suRDH7TSTg')",0.21685677838057726,1
"('G7vL7L42Vzr5cDPXeLpXfA', 'dIIKEfOgo0KqUfGQvGikPg', 'Yej5B4nd8PqpHMQcmCTDrg', 'HtCPdVujYJAZF4FKr-C9Lg')",0.15845781586925736,1
"('GiQ2F7ociTqGTrcL6kLpAw', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'Yej5B4nd8PqpHMQcmCTDrg', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.2088974419752528,1
"('S9Jw00eZHVj5_0sOM_C5Rg', '6rGVoAI0Bl8ZEbMNJWOK3w', 'dxcbGBaAj1KT50H3xbIHgA')",0.16693009560614905,2
"('XNSyl47aXuPsvC5zXm5uhw', 'UmXzwFM2OkZHWJ5cJZlqkg', 'tJ1qdNdG0tZywbgH9uw9qw', 'KGsXnYHvYddGaL_jyl0DMQ', 'rA97zeqOrUYuEM69n0Xn4w')",0.18538965090602602,1
"('dIIKEfOgo0KqUfGQvGikPg', 'cty-VP-wvpUbsa-nPGc1CA', 'pwQ8E-hbDUJe3qtKt_IBBg')",0.26162983920502336,7
"('dIIKEfOgo0KqUfGQvGikPg', 'HtCPdVujYJAZF4FKr-C9Lg', 'VQhvTClcf_Wcxm0Ei4GpqA', 'p_azadim_uWFOXAhhKB3ag')",0.17923167557557182,1
"('UmXzwFM2OkZHWJ5cJZlqkg', 'HtCPdVujYJAZF4FKr-C9Lg', 'PeLGa5vUR8_mcsn-fn42Jg', 'KGsXnYHvYddGaL_jyl0DMQ', 'maK3UBQczh33NuDjBYeHrA')",0.16158576772053684,1
"('kc-rnN-ndnFTdHG4TfIgeQ', 'Yej5B4nd8PqpHMQcmCTDrg', 'K0sapHOlhlGNjx3GBeSf5A')",0.23449064364566766,2
"('kjeX2RXvW7RhBbD2QLd5jA', 'M9rRM6Eo5YbKLKMG5QiIPA', '3R_dB9VQ_D3WPJEw7pmorA')",0.17344139559881322,4
"('BqE21d_vGACZFU2U8dCRSw', 'bpgbVPJcG-wQ4cNBcPPIxw', 'e6iCOIhtupBCiw-VwBvJ4A')",0.10099927312625899,1
"('RBZ_kMjowV0t6_nv2UKaDQ', 'dIIKEfOgo0KqUfGQvGikPg', 'PeLGa5vUR8_mcsn-fn42Jg')",0.3404648037545401,19
"('JJzNjlYtnmlzOVsl5adowA', '5aPp3PnDs50CfWMapd7yEg', 'JaX-PMgI75CggE6ZzflsoA')",0.17996970859680295,2
"('vq6bB7vxk1lzOgqcv5hlmA', 'eA8WqJj_15lWURDwE6DsKQ', 'xVdchFi3vgmPYxkiXYHmZw')",0.20974680286516115,2
"('SaNDaz5rBQs-5gyhOkO1MA', 'M9rRM6Eo5YbKLKMG5QiIPA', 'sFRnh5U0bfTe8Ox8PygjHg')",0.10219542041606051,1
"('UmXzwFM2OkZHWJ5cJZlqkg', 'PeLGa5vUR8_mcsn-fn42Jg', 'avr2wfgKFmx62a5HrhAMrw')",0.12563818582438707,1
"('UmXzwFM2OkZHWJ5cJZlqkg', 'CkM9FtxelvahpE9StyON3A', '-fQPzH-e-ubDIiLQhybEjQ')",0.11986078309294756,1
"('DSDL_v5dvLOIJ-o5sRhz4w', 'yszYcfzs9iyQ4cAnE2sMvg', 'rKOVduk_kQpoIiom5lbBAQ', 'yrGIgk5eaWy-eewLNv4KHQ', 'kjeX2RXvW7RhBbD2QLd5jA')",0.11336823173341606,1
"('uluHjQdwAlwzeJgsKvh-MA', 'rKOVduk_kQpoIiom5lbBAQ', 'kjeX2RXvW7RhBbD2QLd5jA')",0.15170995955402164,2
"('2uZ8uULKN38ZiM-Iakr5TA', 'gvyYZgFdBbcT3xGjWOvZag', 'dIIKEfOgo0KqUfGQvGikPg')",0.17511972421000055,3
"('-YG1tE3xBx5ePEId38MZqQ', 'e6iCOIhtupBCiw-VwBvJ4A', 'cMEtAiW60I5wE_vLfTxoJQ')",0.1976924079440984,4
"('C4-DtyZClKlyIi9_9xc5AA', 'D9patliQtlm646P_fyiCaw', 'gH3JDpHQfVcMEGaAaCJPjA')",0.10595330696936663,1
"('ia3kezgvnboBaiv13WUuhA', 'Yej5B4nd8PqpHMQcmCTDrg', 'RAeQit8R2rGFYKj7-RkiPw')",0.1666102542825925,2
"('McLm1kVpQUcSKzxJt8Vqhg', 'bpgbVPJcG-wQ4cNBcPPIxw', 'DK57YibC5ShBmqQl97CKog', '5ylIKMA-zoXZvH_-X26YOg')",0.16440618002105103,1
"('dIIKEfOgo0KqUfGQvGikPg', 'tJ1qdNdG0tZywbgH9uw9qw', 'HtCPdVujYJAZF4FKr-C9Lg')",0.15795114202587648,2
"('AKXqbuifvfvNEpr3Qs51hQ', 'dIIKEfOgo0KqUfGQvGikPg', 'R4eLJKwG9yQ44vfwaUHS3g', 'je5k8a3qIOM0VJE5MaxsfQ')",0.18676918371133575,1
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'imYDUE0xF4-GsNdKwKlB0A', 'ExI15M-oXjHcF42-G1xv9w')",0.2409232620378249,2
"('sFRnh5U0bfTe8Ox8PygjHg', 'HhVNG_1NOEyxfxudd6TSCg', 'M9rRM6Eo5YbKLKMG5QiIPA', 'PeLGa5vUR8_mcsn-fn42Jg')",0.21043559470477047,2
"('AKXqbuifvfvNEpr3Qs51hQ', 'dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'uqJ0kCrmZOEZzbt4qV3ODA')",0.18501138866216083,1
"('QuZbJquRtbY9O9JrB9NpxQ', 'PeLGa5vUR8_mcsn-fn42Jg', 'DK57YibC5ShBmqQl97CKog')",0.14988702792918598,3
"('kc-rnN-ndnFTdHG4TfIgeQ', 'NjLRgbRZiwEIMpAgXypJtw', 'Yej5B4nd8PqpHMQcmCTDrg', '0E6g9TnZ7tTnfvUoyaR6Cw')",0.19405068806667425,1
"('dIIKEfOgo0KqUfGQvGikPg', 'HtCPdVujYJAZF4FKr-C9Lg', 'NjLRgbRZiwEIMpAgXypJtw', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.14908035706908124,2
"('AKXqbuifvfvNEpr3Qs51hQ', 'sTcYq6goD1Fa2WS9MSkSvQ', 'RBZ_kMjowV0t6_nv2UKaDQ', 'gH3JDpHQfVcMEGaAaCJPjA')",0.19747194732239984,2
"('9pNcdrQLWWrX0vEGGJlEbg', 'G-_KF_Ul4d3WGEa-G0Iq4g', 'bpgbVPJcG-wQ4cNBcPPIxw')",0.1667022259713856,3
"('dIIKEfOgo0KqUfGQvGikPg', 'sFRnh5U0bfTe8Ox8PygjHg', 'THXdIY73jWmzYNrYPp-dIw')",0.14873143679375667,1
"('dIIKEfOgo0KqUfGQvGikPg', '04J_q_VhSBItxNiEAN-gkA', 'avmRUkWovTsaDqKiNKdivQ', 'KGsXnYHvYddGaL_jyl0DMQ')",0.15893068788898293,1
"('HhVNG_1NOEyxfxudd6TSCg', 'sFRnh5U0bfTe8Ox8PygjHg', 'rA97zeqOrUYuEM69n0Xn4w')",0.21464755022717633,4
"('vnWKs2dgqDuR_yNI5qJG5g', 'V7B4KTBitlBs9YH_B00-9Q', 'SxvvrztdHI54Eywr-wo2aw', 'cMEtAiW60I5wE_vLfTxoJQ')",0.1290268857849964,1
"('8SgjU2fID9VqKQooFt1DIQ', 'zTK1nPD2Hpa-ksSXsE-JzQ', 'F78tJHr0qW6FsYBtWMmLpA')",0.16162047359776188,2
"('UmXzwFM2OkZHWJ5cJZlqkg', 'D9patliQtlm646P_fyiCaw', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.15880801760956856,3
"('04J_q_VhSBItxNiEAN-gkA', 'M9rRM6Eo5YbKLKMG5QiIPA', 'avmRUkWovTsaDqKiNKdivQ')",0.11286620600049031,1
"('dIIKEfOgo0KqUfGQvGikPg', 'HtCPdVujYJAZF4FKr-C9Lg', 'Yej5B4nd8PqpHMQcmCTDrg', 'LM6pxbcfdyUS8M2jWoQk1g')",0.16306775826340392,1
"('PeLGa5vUR8_mcsn-fn42Jg', 'HtCPdVujYJAZF4FKr-C9Lg', 'Yej5B4nd8PqpHMQcmCTDrg', 'iL_CR-WQnveqrff9LecqAQ', 'U2sN2-HGvh27FyXKFlvkBg')",0.13821967488355388,1
"('6jz_Yr6_AP2WWLbj9gGDpA', 'UG4EKu13JRwzRix6ESINdg', 'PcvbBOCOcs6_suRDH7TSTg', '1YorWW0Z-YDuYC5GplNabw', 'QbDJB-4XAxn3BGwi6Rrzjw')",0.19016790917970014,4
"('HtCPdVujYJAZF4FKr-C9Lg', 'tg4YtJdtO0RDskJEjcBvNA', 'K0sapHOlhlGNjx3GBeSf5A', 'je5k8a3qIOM0VJE5MaxsfQ', 'Yej5B4nd8PqpHMQcmCTDrg')",0.17067738348323908,1
"('S9Jw00eZHVj5_0sOM_C5Rg', '9uE0smG2bwgkI95RPj0lPQ', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.14711879068529987,3
"('o7NMUfN_8HrSC6waZkLpKA', 'PeLGa5vUR8_mcsn-fn42Jg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'Yej5B4nd8PqpHMQcmCTDrg', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.19238883554713554,1
"('dIIKEfOgo0KqUfGQvGikPg', 'HtCPdVujYJAZF4FKr-C9Lg', 'M9rRM6Eo5YbKLKMG5QiIPA', 'dLWDy4yzVzMQuhjoEcRO0g', 'D9patliQtlm646P_fyiCaw')",0.14879115199065046,1
"('dIIKEfOgo0KqUfGQvGikPg', 'sFRnh5U0bfTe8Ox8PygjHg', 'PeLGa5vUR8_mcsn-fn42Jg')",0.26484897223958787,7
"('cty-VP-wvpUbsa-nPGc1CA', 'KxGeqg5ccByhaZfQRI4Nnw', 'J1yNYAjojpD_KpocG-W3KQ', 'dIIKEfOgo0KqUfGQvGikPg')",0.19686828943846826,1
"('cp0zNS_4chviJdhrSbEdqA', 'zFYs8gSUYDvXkb6O7YkRkw', 'YpGt3hdq5adPlEFn9fQ2Zw')",0.08052669114480325,1
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'HtCPdVujYJAZF4FKr-C9Lg', 'Yej5B4nd8PqpHMQcmCTDrg', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.19931180030086362,1
"('UmXzwFM2OkZHWJ5cJZlqkg', 'HtCPdVujYJAZF4FKr-C9Lg', 'Yej5B4nd8PqpHMQcmCTDrg', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.18687966212262738,1
"('DSDL_v5dvLOIJ-o5sRhz4w', 'uluHjQdwAlwzeJgsKvh-MA', 'KxGeqg5ccByhaZfQRI4Nnw')",0.11839420021175884,1
"('KTK_ws8lu_TWfR7DtDWjMA', 'dIIKEfOgo0KqUfGQvGikPg', 'RBZ_kMjowV0t6_nv2UKaDQ')",0.2666797709752466,8
"('zlFj4sJmPwzS1WdEB0FnFQ', '22dqLO1If5t3j06a2gd7lA', 'DK57YibC5ShBmqQl97CKog', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.16141267208925159,1
"('sYQyXDjGaJj7wfaqz5u8KQ', 'dIIKEfOgo0KqUfGQvGikPg', 'HhVNG_1NOEyxfxudd6TSCg', 'Yej5B4nd8PqpHMQcmCTDrg')",0.19524101410154704,1
"('dIIKEfOgo0KqUfGQvGikPg', 'je5k8a3qIOM0VJE5MaxsfQ', 'HhVNG_1NOEyxfxudd6TSCg')",0.2640045837107502,6
"('7pi5q0cT60nBNwlHV0wLKQ', 'CXVMRsnbuuNKetMy_gAyBw', '1BjI1-O1gxSt8TRO0yD8Gg')",0.16662516779707637,1
"('dIIKEfOgo0KqUfGQvGikPg', 'KeuwC8E1238SP6xyKpBM6w', 'tJ1qdNdG0tZywbgH9uw9qw')",0.19325306169742917,6
"('dIIKEfOgo0KqUfGQvGikPg', 'cQK407Dkqyi9pf4Bqtum0w', 'yrGIgk5eaWy-eewLNv4KHQ')",0.10247131953321163,1
"('GiQ2F7ociTqGTrcL6kLpAw', 'PeLGa5vUR8_mcsn-fn42Jg', 'JmhVFueYvJe0CsUddwuajw', 'M9rRM6Eo5YbKLKMG5QiIPA', 'sFRnh5U0bfTe8Ox8PygjHg')",0.17604637354656824,1
"('04J_q_VhSBItxNiEAN-gkA', 'A0j21z2Q1HGic7jW6e9h7A', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.08670612010343948,1
"('zlFj4sJmPwzS1WdEB0FnFQ', '2VOWNrWndTG-og33u5t7hg', 'asL1d04xS3y8YQtU5ota-g', 'A0j21z2Q1HGic7jW6e9h7A')",0.20462869249358465,2
"('S9Jw00eZHVj5_0sOM_C5Rg', 'Rzf35jKV8e8EJdssrae_AA', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.192867303096342,6
"('8SgjU2fID9VqKQooFt1DIQ', 'RBZ_kMjowV0t6_nv2UKaDQ', 'KGsXnYHvYddGaL_jyl0DMQ')",0.1538112470840598,1
"('HtCPdVujYJAZF4FKr-C9Lg', 'sjWvk3DZapZ-9ULAFtDmYw', 'sTcYq6goD1Fa2WS9MSkSvQ', 'LM6pxbcfdyUS8M2jWoQk1g', 'avr2wfgKFmx62a5HrhAMrw')",0.17028897237563695,1
"('sYQyXDjGaJj7wfaqz5u8KQ', 'gvyYZgFdBbcT3xGjWOvZag', 'LM6pxbcfdyUS8M2jWoQk1g')",0.16527985568427536,2
"('ibO3x7W0znfQ-Jmq5IP0Bw', 'PeLGa5vUR8_mcsn-fn42Jg', 'JmhVFueYvJe0CsUddwuajw')",0.1379017610751241,2
"('dIIKEfOgo0KqUfGQvGikPg', 'rKOVduk_kQpoIiom5lbBAQ', 'KxGeqg5ccByhaZfQRI4Nnw', 'kjeX2RXvW7RhBbD2QLd5jA')",0.19548032215927633,3
"('F78tJHr0qW6FsYBtWMmLpA', 'd_TBs6J3twMy9GChqUEXkg', 'KTK_ws8lu_TWfR7DtDWjMA')",0.11946057451104121,1
"('dIIKEfOgo0KqUfGQvGikPg', 'M9rRM6Eo5YbKLKMG5QiIPA', 'rKOVduk_kQpoIiom5lbBAQ')",0.2112060439090803,4
"('rzq5nqG2NG13o3ISxJSrsQ', 'UmXzwFM2OkZHWJ5cJZlqkg', '9Lskp3870EP6fGbI9V6ZMQ', 'PeLGa5vUR8_mcsn-fn42Jg')",0.1348513135234363,1
"('Tr7YMpWd1XZdXdm35CatqA', 'e6iCOIhtupBCiw-VwBvJ4A', 'zFYs8gSUYDvXkb6O7YkRkw', 'BqE21d_vGACZFU2U8dCRSw')",0.11941070390675261,1
"('KTK_ws8lu_TWfR7DtDWjMA', 'PeLGa5vUR8_mcsn-fn42Jg', 'CkM9FtxelvahpE9StyON3A')",0.16495951207008952,3
"('dIIKEfOgo0KqUfGQvGikPg', 'PeLGa5vUR8_mcsn-fn42Jg', 'RBZ_kMjowV0t6_nv2UKaDQ', 'rA97zeqOrUYuEM69n0Xn4w')",0.22438996971878358,2
"('UmXzwFM2OkZHWJ5cJZlqkg', 'gvyYZgFdBbcT3xGjWOvZag', 'Yej5B4nd8PqpHMQcmCTDrg')",0.2660314211554759,4
"('dIIKEfOgo0KqUfGQvGikPg', 'KGsXnYHvYddGaL_jyl0DMQ', 'tJ1qdNdG0tZywbgH9uw9qw')",0.16116905191245226,1
"('M9rRM6Eo5YbKLKMG5QiIPA', 'd_TBs6J3twMy9GChqUEXkg', 'e6iCOIhtupBCiw-VwBvJ4A', 'CjhTdmN6qWEKC7Zo6qadow')",0.18231401218414314,3
"('L5uq2v3GnGiYi6DzO2KunA', 'sFRnh5U0bfTe8Ox8PygjHg', 'HhVNG_1NOEyxfxudd6TSCg')",0.19704438430058535,2
"('GiQ2F7ociTqGTrcL6kLpAw', 'HtCPdVujYJAZF4FKr-C9Lg', 'Yej5B4nd8PqpHMQcmCTDrg', 'D9patliQtlm646P_fyiCaw', 'M9rRM6Eo5YbKLKMG5QiIPA')",0.18818874725861418,1
"('5Z-3tcM07Pyc4mOF2Rjt6Q', 'dIIKEfOgo0KqUfGQvGikPg', 'U2sN2-HGvh27FyXKFlvkBg')",0.09830816321515433,1
"('22dqLO1If5t3j06a2gd7lA', 'kjeX2RXvW7RhBbD2QLd5jA', 'zFYs8gSUYDvXkb6O7YkRkw', 'y5zqSJE-rFihsKmUZRbbRg')",0.1505918657632155,1
"('RBZ_kMjowV0t6_nv2UKaDQ', 'dIIKEfOgo0KqUfGQvGikPg', 'M9rRM6Eo5YbKLKMG5QiIPA', 'kjeX2RXvW7RhBbD2QLd5jA', 'KxGeqg5ccByhaZfQRI4Nnw')",0.25291613075033054,2
"('j_j4DLfvNkhCRNWC0VBS9g', 'DK57YibC5ShBmqQl97CKog', 'zFYs8gSUYDvXkb6O7YkRkw', 'rMsB82tk9uOB6JumPMgczg')",0.26831643337498057,6
"('ExI15M-oXjHcF42-G1xv9w', 'dIIKEfOgo0KqUfGQvGikPg', 'PeLGa5vUR8_mcsn-fn42Jg', 'M9rRM6Eo5YbKLKMG5QiIPA', '04J_q_VhSBItxNiEAN-gkA')",0.1922320831215753,1
"('Tr7YMpWd1XZdXdm35CatqA', 'e6iCOIhtupBCiw-VwBvJ4A', '7SN81BGKQSWcH-y1oh1k5Q')",0.061639718623054306,1
"('S9Jw00eZHVj5_0sOM_C5Rg', 'J1yNYAjojpD_KpocG-W3KQ', '8DGFWco9VeBAxjqsuh1aSw')",0.15790798437131429,2
"('BqE21d_vGACZFU2U8dCRSw', 'BA9SDRZGyRcUMxTdUTVhmw', 'zFYs8gSUYDvXkb6O7YkRkw', 'PcvbBOCOcs6_suRDH7TSTg')",0.20784225995588335,2
"('dIIKEfOgo0KqUfGQvGikPg', 'UmXzwFM2OkZHWJ5cJZlqkg', 'soc2J5OHH7V6JQ7t211Icg', 'PeLGa5vUR8_mcsn-fn42Jg', 'SCo1UBoeN3bhRMkSYuiX1A')",0.221267904079013,3
"('sYQyXDjGaJj7wfaqz5u8KQ', 'qYxGJKlYrqNgodzMWHaaGw', 'Yej5B4nd8PqpHMQcmCTDrg')",0.15239529755401934,1
